 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	rel_flux_T1_n	rel_flux_err_T1_n
96	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021445_98CALCAL_out.fit	97.000000	0.000000	58897.593924	2458897.593924	2458897.593576	2458897.596243	2458897.597057	1.091642	66.320585	-40.060000	60.000000	14.274703	58.390444	11.760970	15.000000	30.000000	44.000000	0.270771	5.073740	0.197093	0.000389	0.009979	0.000388	695.420677	508.428159	508.428159	1903802.271484	1163.835750	965.036774	682.174682	965.536774	418.325318	0.000000	0.000000	515494.491638	706.858347	670.948895	768.306641	6085.000000	729.275524	165.876626	2781.000000	8.507590	11.302962	12.331756	10.274168	0.771328	0.967380	1120722.739535	103.273054	882.417831	103.773054	218.082169	0.000000	0.000000	1590354.195713	1006.885705	1579.478373	18189.000000	2249.890947	162.029986	8.524769	11.251310	12.102964	10.399656	2.107964	0.977219	10703261.728814	334.041155	646.378439	334.541155	454.121561	0.000000	0.000000	313448.075770	583.690697	537.010574	3831.000000	443.438317	157.396980	8.529526	11.399499	12.387822	10.411176	4.750089	0.969551	405785.585489	0.993280	0.001427
97	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021555_99CALCAL_out.fit	98.000000	0.000000	58897.594734	2458897.594734	2458897.594387	2458897.597053	2458897.597867	1.090871	66.413400	-40.040000	60.000000	14.274703	58.390444	10.821484	15.000000	30.000000	44.000000	0.271451	5.061256	0.197579	0.000396	0.010095	0.000394	686.012784	501.377420	501.377420	1868230.618531	1156.535131	965.437976	681.698299	965.937976	418.801701	0.000000	0.000000	507132.193141	706.858347	669.271987	757.737068	9007.000000	717.445292	167.852727	2744.000000	6.764490	9.991359	10.337835	9.644883	347.612670	0.994179	1637957.370577	103.998840	881.920903	104.498840	218.579097	0.000000	0.000000	1560005.620482	999.315896	1561.073557	24126.000000	2206.956496	161.510050	7.212493	10.240561	10.601137	9.879984	348.959075	0.994239	14267837.046262	334.530169	645.783651	335.030169	454.716349	0.000000	0.000000	308224.998049	582.186611	529.426463	5365.000000	436.049174	158.498178	6.726501	10.170928	10.499172	9.842683	356.051577	0.995763	581711.710985	0.995774	0.001453
98	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021705_100CALCAL_out.fit	99.000000	0.000000	58897.595544	2458897.595544	2458897.595197	2458897.597863	2458897.598677	1.090113	66.505078	-40.030000	60.000000	14.274703	58.390444	10.773274	15.000000	30.000000	44.000000	0.271900	5.075562	0.197023	0.000406	0.010416	0.000404	670.198079	487.307065	487.307065	1808627.794080	1144.671138	967.111150	681.464575	967.611150	419.035425	0.000000	0.000000	491765.218330	706.858347	664.482947	740.071993	7849.000000	695.705470	172.095272	2736.000000	7.006024	10.405181	10.649969	10.160393	359.924814	0.997789	1363715.455657	105.664447	881.566185	106.164447	218.933815	0.000000	0.000000	1510938.804746	987.388181	1530.237888	22302.000000	2137.541151	166.545487	7.279151	10.586114	10.805263	10.366965	350.754740	0.998096	12257818.646154	336.187518	645.451280	336.687518	455.048720	0.000000	0.000000	297688.989334	579.082545	514.070044	4599.000000	421.143770	162.417398	7.213161	10.534163	10.822759	10.245567	359.755433	0.997002	481485.822489	0.997421	0.001489
99	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021815_101CALCAL_out.fit	100.000000	0.000000	58897.596354	2458897.596354	2458897.596007	2458897.598674	2458897.599487	1.089369	66.595604	-40.050000	60.000000	14.274703	58.390444	10.847156	15.000000	30.000000	44.000000	0.270278	5.071746	0.197171	0.000402	0.010299	0.000400	673.018044	492.471503	492.471503	1827625.628021	1148.551746	963.452622	681.150034	963.952622	419.349966	0.000000	0.000000	493967.102536	706.858347	665.078092	742.720454	7490.000000	698.820499	171.451009	2843.000000	7.146391	10.443652	10.768255	10.119049	355.938381	0.996065	1347848.494763	101.951682	881.421375	102.451682	219.078625	0.000000	0.000000	1526620.689949	991.886020	1539.108989	21760.000000	2159.726480	166.067227	7.421547	10.567866	10.928634	10.207097	348.429420	0.994500	12269890.953515	332.561803	645.303336	333.061803	455.196664	0.000000	0.000000	301004.938072	579.079647	519.798856	4665.000000	425.834878	161.625044	7.200255	10.622374	10.936374	10.308373	356.214143	0.996449	488496.220464	0.991471	0.001475
100	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021925_102CALCAL_out.fit	101.000000	0.000000	58897.597164	2458897.597164	2458897.596817	2458897.599484	2458897.600298	1.088637	66.684963	-40.010000	60.000000	14.274703	58.390444	10.166471	15.000000	30.000000	44.000000	0.271454	5.005637	0.199775	0.000380	0.009493	0.000379	714.971115	527.294059	527.294059	1978171.515800	1180.348862	963.612924	681.526517	964.112924	418.973483	0.000000	0.000000	536982.164861	706.858347	679.278995	790.517842	10180.000000	759.674363	161.877355	2672.000000	6.454499	9.843039	10.071539	9.614540	0.395362	0.997846	1981528.230364	102.219249	881.632928	102.719249	218.867072	0.000000	0.000000	1648785.710598	1022.106860	1613.124591	28406.000000	2332.554631	156.560856	6.893847	9.934395	10.216032	9.652758	351.944758	0.996523	17781160.617208	332.661781	645.497145	333.161781	455.002855	0.000000	0.000000	329385.805202	590.356674	557.943731	6244.000000	465.985592	153.114147	6.303912	10.161488	10.331795	9.991181	11.400375	0.998679	720382.957103	0.995785	0.001394
101	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022035_103CALCAL_out.fit	102.000000	0.000000	58897.597975	2458897.597975	2458897.597627	2458897.600294	2458897.601108	1.087919	66.773141	-40.010000	60.000000	14.274703	58.390444	10.778450	15.000000	30.000000	44.000000	0.271594	5.089917	0.196467	0.000388	0.009968	0.000385	699.971572	510.614763	510.614763	1919921.621871	1167.479180	965.385629	681.098300	965.885629	419.401700	0.000000	0.000000	521438.788714	706.858347	674.091983	773.542487	7871.000000	737.684984	166.081316	2762.000000	7.233417	10.607770	10.814703	10.400838	334.922321	0.996295	1447521.410166	103.399575	881.247817	103.899575	219.252183	0.000000	0.000000	1604659.263442	1010.555275	1587.898558	22337.000000	2270.128478	160.937258	7.547245	10.785824	10.959127	10.612521	337.970214	0.998001	12890581.971641	334.100389	645.214525	334.600389	455.285475	0.000000	0.000000	315262.358429	584.624386	539.256257	4674.000000	446.005002	157.163650	7.388217	10.821064	11.034175	10.607953	343.024303	0.997747	509064.392215	0.996299	0.001423
102	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022146_104CALCAL_out.fit	103.000000	0.000000	58897.598796	2458897.598796	2458897.598449	2458897.601116	2458897.601930	1.087205	66.861355	-40.040000	60.000000	14.274703	58.390444	11.902435	15.000000	30.000000	44.000000	0.270960	5.097851	0.196161	0.000404	0.010447	0.000402	670.574226	487.993822	487.993822	1815405.393346	1146.030801	965.499973	681.175746	965.999973	419.324254	0.000000	0.000000	491902.105003	706.858347	664.584769	740.164578	5863.000000	695.899125	171.478689	2803.000000	8.077850	11.618280	11.817361	11.419198	351.305593	0.998711	958514.922341	103.999637	881.395394	104.499637	219.104606	0.000000	0.000000	1517693.054583	989.374616	1533.992311	16658.000000	2147.096460	167.065163	8.434628	11.873756	12.109543	11.637969	357.944068	0.998416	8440565.936074	334.556933	645.234211	335.056933	455.265789	0.000000	0.000000	297712.338762	578.380900	514.734042	3429.000000	421.176803	162.529790	8.416378	11.835380	12.081580	11.589181	1.452830	0.998266	327475.102862	0.993973	0.001482
103	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022256_105CALCAL_out.fit	104.000000	0.000000	58897.599606	2458897.599606	2458897.599259	2458897.601926	2458897.602740	1.086513	66.947108	-40.010000	60.000000	14.274703	58.390444	12.367797	15.000000	30.000000	44.000000	0.272683	5.072048	0.197159	0.000416	0.010698	0.000416	655.199846	474.128062	474.128062	1749963.687245	1133.081417	965.606003	680.742602	966.106003	419.757398	0.000000	0.000000	477185.739188	706.858347	659.518929	723.536078	5688.000000	675.079726	175.988673	2732.000000	8.301894	11.611779	11.838271	11.385287	351.371998	0.998333	893335.267605	104.301470	880.939409	104.801470	219.560591	0.000000	0.000000	1461763.763827	975.382083	1498.657593	15952.000000	2067.972699	170.324520	8.553060	11.747587	11.927988	11.567187	357.964367	0.999052	7995313.977104	334.900475	644.835542	335.400475	455.664458	0.000000	0.000000	288199.923418	576.630982	499.799581	3398.000000	407.719488	166.917277	8.346002	11.755830	12.002281	11.509378	1.942818	0.998235	317024.702048	1.000293	0.001526
104	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022406_106CALCAL_out.fit	105.000000	0.000000	58897.600417	2458897.600417	2458897.600069	2458897.602736	2458897.603550	1.085835	67.031633	-40.020000	60.000000	14.274703	58.390444	12.377277	15.000000	30.000000	44.000000	0.271920	5.081206	0.196804	0.000389	0.009983	0.000387	698.595313	508.998457	508.998457	1915040.829932	1168.633983	967.605201	680.655610	968.105201	419.844390	0.000000	0.000000	520737.735137	706.858347	674.277780	772.289627	6235.000000	736.693196	167.036674	2711.000000	8.225775	11.487653	11.824972	11.150334	4.084529	0.996486	1104503.532568	106.035788	880.897958	106.535788	219.602042	0.000000	0.000000	1600129.472838	1011.204602	1582.399318	17894.000000	2263.720135	165.121672	8.415788	11.603131	11.933458	11.272803	357.087946	0.996730	9981414.271193	336.694768	644.815889	337.194768	455.684111	0.000000	0.000000	314911.357095	585.807681	537.567819	3891.000000	445.508437	159.073036	8.122471	11.487639	11.794801	11.180477	1.093391	0.997140	405805.188635	0.997494	0.001427
105	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022516_107CALCAL_out.fit	106.000000	0.000000	58897.601227	2458897.601227	2458897.600880	2458897.603546	2458897.604360	1.085169	67.114918	-40.020000	60.000000	14.274703	58.390444	11.736324	15.000000	30.000000	44.000000	0.271124	5.086458	0.196600	0.000379	0.009712	0.000375	715.385905	523.719883	523.719883	1985455.054217	1182.338355	968.965485	680.865167	969.465485	419.634833	0.000000	0.000000	538304.517752	706.858347	680.770274	790.728589	7381.000000	761.545110	165.763033	2754.000000	7.533140	11.091424	11.260268	10.922580	340.510865	0.998467	1362148.081886	107.371816	880.974314	107.871816	219.525686	0.000000	0.000000	1659246.422423	1024.970710	1618.823257	21473.000000	2347.353511	160.895945	7.755101	11.185711	11.395946	10.975477	339.927464	0.997584	12476031.895141	337.901674	644.821752	338.401674	455.678248	0.000000	0.000000	326208.631794	589.371726	553.485377	4543.000000	461.490811	156.539216	7.543455	11.078113	11.280575	10.875651	343.219189	0.998077	497199.653886	0.994574	0.001390
106	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022626_108CALCAL_out.fit	107.000000	0.000000	58897.602037	2458897.602037	2458897.601690	2458897.604357	2458897.605170	1.084517	67.196946	-40.010000	60.000000	14.274703	58.390444	10.727918	15.000000	30.000000	44.000000	0.272371	5.069307	0.197266	0.000390	0.009941	0.000387	698.803333	509.941630	509.941630	1914651.252943	1167.448113	967.313494	684.632021	967.813494	415.867979	0.000000	0.000000	521494.634464	706.858347	675.133876	772.431444	8816.000000	737.763990	168.770486	2793.000000	6.751250	10.226610	10.294657	10.158563	321.502676	0.996503	1659150.180950	105.848322	884.767940	106.348322	215.732060	0.000000	0.000000	1599186.684892	1009.912134	1583.490910	25353.000000	2262.386363	163.660028	7.032617	10.323852	10.384225	10.263479	320.272304	0.995916	14969280.635368	336.330716	648.628136	336.830716	451.871864	0.000000	0.000000	315464.568051	585.672757	538.636234	5476.000000	446.291070	160.420337	6.663564	10.244517	10.383805	10.105228	329.141935	0.996708	604719.531585	0.999149	0.001431
107	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022736_109CALCAL_out.fit	108.000000	0.000000	58897.602847	2458897.602847	2458897.602500	2458897.605167	2458897.605981	1.083878	67.277703	-40.060000	60.000000	14.274703	58.390444	10.699651	15.000000	30.000000	44.000000	0.271099	5.087866	0.196546	0.000398	0.010259	0.000396	681.462420	495.959045	495.959045	1856289.432031	1156.144681	967.710952	684.583113	968.210952	415.916887	0.000000	0.000000	503237.950705	706.858347	668.652684	752.614867	8027.000000	711.936066	172.839802	2779.000000	7.045003	10.436528	10.662155	10.210901	349.921248	0.997881	1417990.953297	106.081387	884.815411	106.581387	215.684589	0.000000	0.000000	1551373.153570	998.605290	1553.539891	22926.000000	2194.744053	168.877936	7.345362	10.581160	10.840115	10.322205	341.202656	0.996189	13021541.089048	336.763165	648.704223	337.263165	451.795777	0.000000	0.000000	304916.278461	582.630241	523.344408	4889.000000	431.368293	164.314142	6.980670	10.533249	10.833680	10.232819	345.863682	0.995812	517464.001594	0.994483	0.001460
108	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022846_110CALCAL_out.fit	109.000000	0.000000	58897.603657	2458897.603657	2458897.603310	2458897.605977	2458897.606791	1.083252	67.357174	-40.090000	60.000000	14.274703	58.390444	11.156096	15.000000	30.000000	44.000000	0.271455	5.061226	0.197581	0.000401	0.010249	0.000400	676.188334	493.817067	493.817067	1838834.743599	1152.648667	968.225675	684.146644	968.725675	416.353356	0.000000	0.000000	499160.232566	706.858347	668.605700	746.568916	6944.000000	706.167275	174.031618	2727.000000	7.480574	11.035074	11.245099	10.825048	0.745113	0.998551	1197862.408167	106.693158	884.278314	107.193158	216.221686	0.000000	0.000000	1535458.055640	994.893462	1543.339176	20094.000000	2172.228795	167.955268	7.707885	11.180275	11.443881	10.916669	348.845578	0.997405	10755711.184210	337.275865	648.187484	337.775865	452.312516	0.000000	0.000000	303376.687959	582.053218	521.218127	4145.000000	429.190218	163.132013	7.580178	11.205698	11.493870	10.917526	359.629094	0.997358	423308.084456	0.995789	0.001471
109	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_022956_111CALCAL_out.fit	110.000000	0.000000	58897.604468	2458897.604468	2458897.604120	2458897.606787	2458897.607601	1.082639	67.435345	-40.080000	60.000000	14.274703	58.390444	11.305918	15.000000	30.000000	44.000000	0.271118	5.058031	0.197705	0.000387	0.009867	0.000386	700.261448	512.627063	512.627063	1928270.408502	1170.955559	967.662453	684.248204	968.162453	416.251796	0.000000	0.000000	522789.308077	706.858347	675.700222	773.700069	7116.000000	739.595578	169.292780	2736.000000	7.504218	11.251375	11.491892	11.010859	349.291220	0.997893	1241939.924314	105.942674	884.436269	106.442674	216.063731	0.000000	0.000000	1609970.554617	1012.762603	1589.682073	20760.000000	2277.642418	164.451306	7.672752	11.206000	11.421843	10.990157	337.244470	0.996980	11659959.797153	336.618072	648.290250	337.118072	452.209750	0.000000	0.000000	318299.853885	587.748953	541.557501	4370.000000	450.302179	160.846126	7.584686	11.249181	11.481790	11.016572	343.488222	0.997569	459012.686392	0.994552	0.001420
110	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023106_112CALCAL_out.fit	111.000000	0.000000	58897.605278	2458897.605278	2458897.604931	2458897.607597	2458897.608411	1.082039	67.512200	-40.130000	60.000000	14.274703	58.390444	11.775356	15.000000	30.000000	44.000000	0.272951	5.081043	0.196810	0.000393	0.010063	0.000390	694.227825	504.917228	504.917228	1895954.723276	1164.309497	968.156254	684.131895	968.656254	416.368105	0.000000	0.000000	517503.329943	706.858347	674.299699	767.467835	6677.000000	732.117449	169.363133	2750.000000	7.748532	11.403021	11.496129	11.309912	351.855871	0.999711	1157111.588576	106.569648	884.457049	107.069648	216.042951	0.000000	0.000000	1584173.549635	1006.768803	1573.522685	18215.000000	2241.147121	164.700000	8.240487	11.694721	11.897213	11.492230	350.510978	0.998660	9759642.682341	337.068750	648.222691	337.568750	452.277309	0.000000	0.000000	311781.173640	584.836030	533.108696	3820.000000	441.080133	161.276364	8.031131	11.704217	11.836467	11.571966	343.290535	0.999267	385845.021269	1.001276	0.001442
111	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023217_113CALCAL_out.fit	112.000000	0.000000	58897.606100	2458897.606100	2458897.605752	2458897.608419	2458897.609233	1.081443	67.588794	-40.060000	60.000000	14.274703	58.390444	10.748100	15.000000	30.000000	44.000000	0.271275	5.062801	0.197519	0.000386	0.009841	0.000384	702.023790	514.482866	514.482866	1933713.152643	1171.572141	967.553119	683.512493	968.053119	416.987507	0.000000	0.000000	524567.609844	706.858347	676.263580	775.685140	9331.000000	742.111361	168.404070	2772.000000	6.677923	10.157456	10.456106	9.858807	0.131278	0.996548	1725511.423939	105.795584	883.715506	106.295584	216.784494	0.000000	0.000000	1614765.989684	1014.090692	1592.328973	25741.000000	2284.426571	163.883929	7.062383	10.264306	10.524193	10.004419	355.727066	0.997381	15545920.606917	336.487032	647.625985	336.987032	452.874015	0.000000	0.000000	318947.162959	586.686756	543.641321	5558.000000	451.217934	158.460678	6.728640	10.225558	10.521951	9.929165	3.485868	0.996595	626120.216635	0.995128	0.001416
112	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023327_114CALCAL_out.fit	113.000000	0.000000	58897.606910	2458897.606910	2458897.606562	2458897.609229	2458897.610043	1.080869	67.662955	-40.060000	60.000000	14.274703	58.390444	9.983487	15.000000	30.000000	44.000000	0.272369	5.058465	0.197688	0.000389	0.009873	0.000386	700.196737	512.340018	512.340018	1922412.285071	1169.628333	967.301254	684.282722	967.801254	416.217278	0.000000	0.000000	523606.422301	706.858347	676.546993	773.939471	10846.000000	740.751559	169.371691	2810.000000	6.109901	9.470714	9.691289	9.250139	346.714478	0.997290	2118846.777325	105.793825	884.388329	106.293825	216.111671	0.000000	0.000000	1605102.158553	1012.172140	1585.799584	29055.000000	2270.755046	165.048364	6.781143	9.737059	9.991149	9.482969	349.170476	0.996851	17857157.302878	336.336036	648.312742	336.836036	452.187258	0.000000	0.000000	317310.126517	586.121145	541.372938	6320.000000	448.902001	159.927046	6.311315	9.668179	9.920172	9.416186	357.813095	0.997270	736233.281176	0.999142	0.001427
113	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023437_115CALCAL_out.fit	114.000000	0.000000	58897.607720	2458897.607720	2458897.607373	2458897.610040	2458897.610853	1.080307	67.735756	-40.060000	60.000000	14.274703	58.390444	9.473317	15.000000	30.000000	44.000000	0.273309	5.023399	0.199068	0.000394	0.009918	0.000393	693.163640	506.469773	506.469773	1888617.529194	1163.127004	968.551272	684.481722	969.051272	416.018278	0.000000	0.000000	516176.688205	706.858347	673.404794	766.517691	11206.000000	730.240635	170.851574	2768.000000	6.014776	9.479893	9.678300	9.281486	2.594210	0.998235	2104232.981969	106.988721	884.608191	107.488721	215.891809	0.000000	0.000000	1575070.732689	1004.793403	1567.556802	30500.000000	2228.269270	166.590128	6.518219	9.706549	10.072851	9.340246	4.045455	0.994205	17868996.671326	337.663679	648.510480	338.163679	451.989520	0.000000	0.000000	313546.796504	585.879378	535.172953	6596.000000	443.577978	162.408598	5.903470	9.713408	10.056720	9.370096	11.266636	0.994158	740950.955415	1.002590	0.001445
114	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023547_116CALCAL_out.fit	115.000000	0.000000	58897.608530	2458897.608530	2458897.608183	2458897.610850	2458897.611664	1.079759	67.807184	-40.060000	60.000000	14.274703	58.390444	10.881690	15.000000	30.000000	44.000000	0.271865	5.089504	0.196483	0.000396	0.010184	0.000393	686.223568	499.767497	499.767497	1872208.601591	1159.124915	969.123790	684.703420	969.623790	415.796580	0.000000	0.000000	508987.749670	706.858347	671.452835	758.039468	6916.000000	720.070367	172.103887	2824.000000	7.797571	10.941562	11.309514	10.573610	5.658863	0.995306	1224204.182814	107.629601	884.921993	108.129601	215.578007	0.000000	0.000000	1564760.124931	1001.935895	1561.736766	21147.000000	2213.682743	168.579357	7.697965	10.829246	11.066903	10.591588	6.557614	0.997971	12033581.472553	338.113468	648.818549	338.613468	451.681451	0.000000	0.000000	307448.476660	582.833621	527.506419	4335.000000	434.950621	163.201841	7.676218	10.907426	11.183441	10.631411	3.275678	0.997408	462183.764937	0.997293	0.001453
115	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023657_117CALCAL_out.fit	116.000000	0.000000	58897.609340	2458897.609340	2458897.608993	2458897.611660	2458897.612474	1.079223	67.877223	-40.020000	60.000000	14.274703	58.390444	10.416235	15.000000	30.000000	44.000000	0.270943	5.084246	0.196686	0.000381	0.009796	0.000379	710.454183	519.023096	519.023096	1965885.925233	1178.994270	969.248958	684.753446	969.748958	415.746554	0.000000	0.000000	532642.761615	706.858347	678.262730	785.304482	9618.000000	753.535364	167.200920	2694.000000	6.587123	10.095256	10.321340	9.869173	350.617525	0.997765	1807612.081754	107.572791	884.979239	108.072791	215.520761	0.000000	0.000000	1642775.096609	1021.184394	1608.695849	25775.000000	2324.051351	162.872264	7.048333	10.244868	10.565072	9.924664	346.334860	0.995058	16082051.863463	338.276733	648.849726	338.776733	451.650274	0.000000	0.000000	323110.828624	589.245214	548.346971	5661.000000	457.108316	157.991834	6.731558	10.310849	10.698754	9.922944	354.833637	0.994167	629877.591632	0.993910	0.001398
116	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023807_118CALCAL_out.fit	117.000000	0.000000	58897.610150	2458897.610150	2458897.609803	2458897.612470	2458897.613284	1.078700	67.945859	-40.070000	60.000000	14.274703	58.390444	10.380186	15.000000	30.000000	44.000000	0.271670	5.083480	0.196716	0.000376	0.009631	0.000373	721.782052	527.831399	527.831399	2005732.670056	1186.812040	969.137101	684.629228	969.637101	415.870772	0.000000	0.000000	544896.469589	706.858347	682.618080	798.245001	9500.000000	770.870814	165.030835	2734.000000	6.757857	9.996902	10.213246	9.780557	353.273016	0.998021	1903726.501653	107.350720	884.839992	107.850720	215.660008	0.000000	0.000000	1676031.152688	1029.246642	1628.405752	26526.000000	2371.099046	161.662646	7.203948	10.159774	10.478142	9.841406	355.130446	0.995964	16795143.787083	338.084316	648.690182	338.584316	451.809818	0.000000	0.000000	329701.517368	590.909610	557.955924	5707.000000	466.432233	155.929042	6.762518	10.128582	10.420354	9.836810	2.232695	0.996666	677051.936392	0.996577	0.001379
117	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_023917_119CALCAL_out.fit	118.000000	0.000000	58897.610961	2458897.610961	2458897.610613	2458897.613280	2458897.614094	1.078190	68.013078	-40.050000	60.000000	14.274703	58.390444	9.882482	15.000000	30.000000	44.000000	0.272113	5.042907	0.198298	0.000374	0.009433	0.000371	727.922751	534.582379	534.582379	2029095.805625	1192.239941	965.171003	685.014512	965.671003	415.485488	0.000000	0.000000	552143.435530	706.858347	685.638775	805.297856	10845.000000	781.123174	164.870243	2692.000000	6.227787	9.552362	9.879276	9.225449	349.963679	0.994702	2272015.407496	103.376928	885.165153	103.876928	215.334847	0.000000	0.000000	1693314.404096	1033.893318	1637.803799	30202.000000	2395.549846	159.574437	6.778779	9.750006	10.119904	9.380107	352.617237	0.993860	19655510.919069	334.047907	649.069058	334.547907	451.430942	0.000000	0.000000	335781.401529	593.717680	565.557356	6506.000000	475.033510	155.000000	6.260693	9.778930	10.173162	9.384699	4.378584	0.993366	806703.757406	0.998202	0.001372
118	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_024028_120CALCAL_out.fit	119.000000	0.000000	58897.611782	2458897.611782	2458897.611435	2458897.614102	2458897.614916	1.077686	68.079796	-40.060000	60.000000	14.274703	58.390444	10.623515	15.000000	30.000000	44.000000	0.270892	5.087011	0.196579	0.000381	0.009800	0.000379	710.609888	519.056319	519.056319	1966573.360719	1179.412199	965.498727	685.208606	965.998727	415.291394	0.000000	0.000000	532729.443637	706.858347	678.190773	785.515618	7789.000000	753.657994	167.355134	2735.000000	7.152477	10.936704	11.067542	10.805865	329.206166	0.997472	1405374.115790	103.957685	885.328783	104.457685	215.171217	0.000000	0.000000	1643496.320749	1021.730465	1608.541956	22206.000000	2325.071675	164.114955	7.558004	11.066503	11.268617	10.864390	338.695788	0.997539	12776780.752829	334.614227	649.279562	335.114227	451.220438	0.000000	0.000000	323077.039970	589.134952	548.392247	4661.000000	457.060515	158.931261	7.277581	11.083728	11.271147	10.896309	342.424900	0.998290	500376.508925	0.993723	0.001398
119	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_024138_121CALCAL_out.fit	120.000000	0.000000	58897.612593	2458897.612593	2458897.612245	2458897.614912	2458897.615726	1.077201	68.144119	-40.060000	60.000000	14.274703	58.390444	12.205159	15.000000	30.000000	44.000000	0.270727	5.088005	0.196541	0.000384	0.009838	0.000380	705.838736	517.186227	517.186227	1954804.897470	1176.582756	965.160754	685.204809	965.660754	415.295191	0.000000	0.000000	529217.902229	706.858347	678.744952	779.700682	5738.000000	748.690179	170.012044	2814.000000	8.671783	11.942869	11.923170	11.962569	302.470593	0.999939	999304.011831	103.818347	885.308041	104.318347	215.191959	0.000000	0.000000	1633713.686570	1019.331998	1602.729719	17338.000000	2311.232078	165.410064	8.630005	11.958952	11.941177	11.976728	284.002047	0.999989	9437840.884794	334.318359	649.182186	334.818359	451.317814	0.000000	0.000000	321091.210900	587.630206	546.417130	3456.000000	454.251141	159.565387	8.690174	12.061571	12.084891	12.038250	31.958377	0.999923	356143.872331	0.993118	0.001409
120	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_024248_122CALCAL_out.fit	121.000000	0.000000	58897.613403	2458897.613403	2458897.613056	2458897.615722	2458897.616536	1.076730	68.206983	-40.060000	60.000000	14.274703	58.390444	11.795543	15.000000	30.000000	44.000000	0.272154	5.078074	0.196925	0.000391	0.009993	0.000388	696.367248	508.150225	508.150225	1911091.769904	1168.051103	964.585246	685.561034	965.085246	414.938966	0.000000	0.000000	520110.422458	706.858347	675.864310	769.548584	7261.000000	735.805731	172.091770	2817.000000	7.663715	11.074061	11.229301	10.918821	8.098425	0.999148	1268038.314062	103.160492	885.785764	103.660492	214.714236	0.000000	0.000000	1596667.867208	1010.482083	1580.105074	19969.000000	2258.822965	168.226571	7.958700	11.286770	11.469530	11.104010	354.773989	0.998916	11136527.365264	333.805548	649.541401	334.305548	450.958599	0.000000	0.000000	314423.902696	585.891918	536.658543	4353.000000	444.818830	162.803337	7.559054	11.281308	11.449923	11.112693	11.442061	0.998948	443622.719672	0.998353	0.001434
