#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIR	JD_UTC
166	fl.debias.st.0434.TIC99869022.01.fits	2459317.806357	0.506030	0.000691	1.250000	0.804091
167	fl.debias.st.0436.TIC99869022.01.fits	2459317.807491	0.506257	0.000692	1.250000	0.805226
168	fl.debias.st.0438.TIC99869022.01.fits	2459317.808602	0.504867	0.000690	1.250000	0.806337
169	fl.debias.st.0440.TIC99869022.01.fits	2459317.809725	0.508019	0.000694	1.260000	0.807459
170	fl.debias.st.0442.TIC99869022.01.fits	2459317.810824	0.505220	0.000691	1.260000	0.808559
171	fl.debias.st.0444.TIC99869022.01.fits	2459317.811935	0.506865	0.000693	1.260000	0.809670
172	fl.debias.st.0446.TIC99869022.01.fits	2459317.813058	0.505726	0.000692	1.260000	0.810793
173	fl.debias.st.0448.TIC99869022.01.fits	2459317.814181	0.506766	0.000693	1.270000	0.811916
174	fl.debias.st.0450.TIC99869022.01.fits	2459317.815303	0.505185	0.000692	1.270000	0.813038
175	fl.debias.st.0452.TIC99869022.01.fits	2459317.816437	0.506082	0.000693	1.270000	0.814172
176	fl.debias.st.0454.TIC99869022.01.fits	2459317.817548	0.504216	0.000691	1.270000	0.815284
177	fl.debias.st.0456.TIC99869022.01.fits	2459317.818671	0.505995	0.000693	1.280000	0.816406
178	fl.debias.st.0458.TIC99869022.01.fits	2459317.819794	0.506838	0.000695	1.280000	0.817529
179	fl.debias.st.0460.TIC99869022.01.fits	2459317.820893	0.506211	0.000696	1.280000	0.818628
180	fl.debias.st.0462.TIC99869022.01.fits	2459317.822039	0.503329	0.000691	1.290000	0.819774
181	fl.debias.st.0464.TIC99869022.01.fits	2459317.823173	0.505780	0.000696	1.290000	0.820909
182	fl.debias.st.0466.TIC99869022.01.fits	2459317.824319	0.505506	0.000696	1.290000	0.822054
183	fl.debias.st.0468.TIC99869022.01.fits	2459317.825453	0.504511	0.000695	1.300000	0.823189
184	fl.debias.st.0470.TIC99869022.01.fits	2459317.826576	0.504257	0.000697	1.300000	0.824311
185	fl.debias.st.0472.TIC99869022.01.fits	2459317.827675	0.505039	0.000698	1.300000	0.825411
186	fl.debias.st.0474.TIC99869022.01.fits	2459317.828809	0.503961	0.000697	1.310000	0.826545
187	fl.debias.st.0476.TIC99869022.01.fits	2459317.829932	0.505691	0.000699	1.310000	0.827668
188	fl.debias.st.0478.TIC99869022.01.fits	2459317.831055	0.503966	0.000697	1.310000	0.828791
189	fl.debias.st.0480.TIC99869022.01.fits	2459317.832177	0.505151	0.000700	1.320000	0.829913
190	fl.debias.st.0482.TIC99869022.01.fits	2459317.833288	0.503349	0.000697	1.320000	0.831024
191	fl.debias.st.0484.TIC99869022.01.fits	2459317.834411	0.504776	0.000698	1.320000	0.832147
192	fl.debias.st.0486.TIC99869022.01.fits	2459317.835533	0.504902	0.000699	1.330000	0.833270
193	fl.debias.st.0488.TIC99869022.01.fits	2459317.836656	0.505423	0.000699	1.330000	0.834392
194	fl.debias.st.0490.TIC99869022.01.fits	2459317.837779	0.504229	0.000700	1.330000	0.835515
195	fl.debias.st.0492.TIC99869022.01.fits	2459317.838890	0.507454	0.000704	1.340000	0.836626
196	fl.debias.st.0494.TIC99869022.01.fits	2459317.840024	0.505100	0.000703	1.340000	0.837760
