pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
Kepler-686 b,1,Published Confirmed,1.59474546,0.00000011,-0.00000011,0,,,,,,,,,12.150,1.970,-1.010,0,1.084,0.176,-0.090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.15,-0.08,0,0.94,0.06,-0.06,0,-0.070,0.152,-0.184,0,4.470,4.470,-2.740,0,14.3500000,0.0390000,-0.0390000
Kepler-687 b,1,Published Confirmed,20.50586978,0.00002828,-0.00002828,0,,,,,,,,,3.520,0.160,-0.200,0,0.314,0.014,-0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.03,-0.04,0,0.77,0.04,-0.04,0,-0.040,0.144,-0.160,0,5.500,5.780,-3.300,0,13.8420000,0.0240000,-0.0240000
Kepler-688 b,1,Published Confirmed,3.89593684,0.00000080,-0.00000080,0,,,,,,,,,9.760,1.760,-0.970,0,0.871,0.157,-0.087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.17,-0.09,0,0.98,0.07,-0.07,0,0.020,0.133,-0.167,0,4.270,3.920,-2.540,0,14.3640000,0.0330000,-0.0330000
Kepler-689 b,1,Published Confirmed,22.36656079,0.00009811,-0.00009811,0,,,,,,,,,2.890,0.350,-0.230,0,0.258,0.031,-0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.10,-0.07,0,0.91,0.05,-0.06,0,-0.010,0.144,-0.184,0,4.570,5.130,-2.880,0,14.2360000,0.0330000,-0.0330000
Kepler-69 b,1,Published Confirmed,13.72234100,0.00003500,-0.00003600,0,0.094000,0.023000,-0.016000,0,,,,,2.240,0.440,-0.290,0,0.200,0.039,-0.026,0,,,,,,,,,,,,,,0.160000,0.170000,-0.001000,0,,,,,779,50,-51,0,0.1500,0.1700,-0.1000,0,0.93,0.18,-0.12,0,0.81,0.09,-0.08,0,-0.290,0.150,-0.150,0,,,,,12.6310000,0.0190000,-0.0190000
Kepler-69 c,1,Published Confirmed,242.46130000,0.00590000,-0.00640000,0,0.640000,0.150000,-0.110000,0,,,,,1.710,0.340,-0.230,0,0.153,0.030,-0.021,0,,,,,,,,,,,,,,0.140000,0.180000,-0.100000,0,,,,,299,19,-20,0,0.1200,0.2100,-0.0900,0,0.93,0.18,-0.12,0,0.81,0.09,-0.08,0,-0.290,0.150,-0.150,0,,,,,12.6310000,0.0190000,-0.0190000
Kepler-690 b,1,Published Confirmed,7.74809437,0.00000763,-0.00000763,0,,,,,,,,,5.950,1.830,-0.750,0,0.531,0.163,-0.067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.36,-0.14,0,1.11,0.10,-0.06,0,0.190,0.134,-0.152,0,3.550,1.960,-1.880,0,14.4120000,0.0360000,-0.0360000
Kepler-691 b,1,Published Confirmed,8.11437900,0.00001125,-0.00001125,0,,,,,,,,,2.090,0.090,-0.090,0,0.186,0.008,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,0.02,-0.02,0,0.53,0.02,-0.02,0,0.040,0.080,-0.077,0,3.980,5.610,-2.240,0,13.4050000,0.0230000,-0.0230000
Kepler-692 b,1,Published Confirmed,21.81293494,0.00007140,-0.00007140,0,,,,,,,,,3.110,0.370,-0.230,0,0.277,0.033,-0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.10,-0.06,0,0.90,0.05,-0.05,0,-0.010,0.140,-0.172,0,4.680,6.000,-2.940,0,14.2040000,0.0260000,-0.0260000
Kepler-693 b,1,Published Confirmed,15.37563332,0.00001072,-0.00001072,0,,,,,,,,,10.180,0.500,-0.770,0,0.908,0.045,-0.069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.04,-0.04,0,0.76,0.04,-0.05,0,-0.100,0.167,-0.181,0,4.470,6.050,-2.710,0,14.8770000,0.0380000,-0.0380000
Kepler-694 b,1,Published Confirmed,6.36584161,0.00000810,-0.00000810,0,,,,,,,,,2.800,0.520,-0.220,0,0.250,0.046,-0.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.14,-0.07,0,0.97,0.05,-0.06,0,0.000,0.134,-0.166,0,4.070,3.850,-2.370,0,13.8820000,0.0260000,-0.0260000
Kepler-695 b,1,Published Confirmed,3.04033042,0.00000030,-0.00000030,0,,,,,,,,,9.210,0.710,-0.560,0,0.822,0.063,-0.050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.06,-0.05,0,0.84,0.05,-0.05,0,-0.010,0.149,-0.162,0,4.470,6.170,-2.710,0,13.5140000,0.0280000,-0.0280000
Kepler-696 b,1,Published Confirmed,4.19042557,0.00000160,-0.00000160,0,,,,,,,,,6.140,1.630,-0.700,0,0.548,0.145,-0.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.29,-0.12,0,1.06,0.08,-0.07,0,0.070,0.148,-0.167,0,3.980,2.270,-2.220,0,14.0690000,0.0250000,-0.0250000
Kepler-697 b,1,Published Confirmed,3.70987065,0.00000305,-0.00000305,0,,,,,,,,,4.130,0.550,-0.310,0,0.368,0.049,-0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.12,-0.07,0,0.92,0.05,-0.06,0,-0.010,0.137,-0.190,0,4.370,5.600,-2.650,0,14.3060000,0.0270000,-0.0270000
Kepler-698 b,1,Published Confirmed,16.32976218,0.00003512,-0.00003512,0,,,,,,,,,3.680,0.450,-0.450,0,0.328,0.040,-0.040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.11,-0.07,0,0.94,0.05,-0.06,0,-0.030,0.142,-0.181,0,4.270,4.420,-2.600,0,14.2550000,0.0300000,-0.0300000
Kepler-7 b,1,Published Confirmed,4.88548920,0.00000090,-0.00000090,0,0.060670,0.000590,-0.000590,0,140.16303,13.66669,-13.34886,0,18.181,0.146,-0.146,0,1.622,0.013,-0.013,0,140.16303,13.66669,-13.34886,0,0.44100,0.04300,-0.04200,0,Mass,0.14000,0.02000,-0.02000,0,,,,,,,,,1630,10,-10,0,0.5599,0.0045,-0.0046,0,1.97,0.01,-0.01,0,1.36,0.03,-0.03,0,0.110,0.030,-0.030,0,,,,,11.8330000,0.0200000,-0.0200000
Kepler-700 b,1,Published Confirmed,80.87206390,0.00017270,-0.00017270,0,,,,,,,,,5.990,0.910,-0.500,0,0.534,0.081,-0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.15,-0.07,0,0.98,0.04,-0.05,0,0.040,0.135,-0.153,0,4.370,4.030,-2.630,0,13.9350000,0.0280000,-0.0280000
Kepler-701 b,1,Published Confirmed,10.35533177,0.00002064,-0.00002064,0,,,,,,,,,2.840,0.220,-0.450,0,0.253,0.020,-0.040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,0.000,0.149,-0.172,0,4.470,6.200,-2.740,0,13.6560000,0.0260000,-0.0260000
Kepler-702 b,1,Published Confirmed,10.52629406,0.00000190,-0.00000190,0,,,,,,,,,9.170,0.840,-0.580,0,0.818,0.075,-0.052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.08,-0.05,0,0.90,0.05,-0.05,0,0.000,0.143,-0.161,0,4.470,5.650,-2.780,0,13.9680000,0.0260000,-0.0260000
Kepler-703 b,1,Published Confirmed,4.58352176,0.00000173,-0.00000173,0,,,,,,,,,8.200,3.710,-1.390,0,0.732,0.331,-0.124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,0.57,-0.21,0,1.18,0.20,-0.12,0,0.050,0.139,-0.147,0,2.690,1.300,-0.938,0,13.9810000,0.0260000,-0.0260000
Kepler-704 b,1,Published Confirmed,3.76182115,0.00001161,-0.00001161,0,,,,,,,,,2.610,0.600,-0.430,0,0.233,0.054,-0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.22,-0.08,0,0.97,0.04,-0.05,0,0.090,0.142,-0.135,0,5.130,4.600,-3.360,0,13.9550000,0.0300000,-0.0300000
Kepler-705 b,1,Published Confirmed,56.05605380,0.00024860,-0.00024860,0,,,,,,,,,2.110,0.100,-0.080,0,0.188,0.009,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.01,-0.02,0,0.53,0.02,-0.02,0,0.070,0.073,-0.069,0,3.890,5.210,-2.160,0,13.4460000,0.0220000,-0.0220000
Kepler-706 b,1,Published Confirmed,41.40831347,0.00000696,-0.00000696,0,,,,,,,,,13.170,1.190,-0.880,0,1.175,0.106,-0.079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.08,-0.06,0,0.87,0.04,-0.05,0,-0.060,0.155,-0.173,0,4.790,5.980,-3.040,0,13.8050000,0.0250000,-0.0250000
Kepler-707 b,1,Published Confirmed,2.23749275,0.00000468,-0.00000468,0,,,,,,,,,1.330,0.090,-0.100,0,0.119,0.008,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.04,-0.06,0,0.80,0.04,-0.05,0,-0.120,0.159,-0.201,0,4.900,5.840,-3.000,0,13.6040000,0.0210000,-0.0210000
Kepler-708 b,1,Published Confirmed,3.16789194,0.00000384,-0.00000384,0,,,,,,,,,2.930,0.640,-0.280,0,0.261,0.057,-0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.21,-0.09,0,0.97,0.06,-0.06,0,0.010,0.128,-0.175,0,4.370,4.260,-2.650,0,14.3200000,0.0280000,-0.0280000
Kepler-709 b,1,Published Confirmed,16.08524954,0.00002644,-0.00002644,0,,,,,,,,,2.920,0.180,-0.190,0,0.261,0.016,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0,-0.080,0.161,-0.184,0,4.900,6.020,-2.990,0,13.7530000,0.0240000,-0.0240000
Kepler-710 b,1,Published Confirmed,4.34728553,0.00000834,-0.00000834,0,,,,,,,,,1.880,0.240,-0.150,0,0.168,0.021,-0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.12,-0.07,0,0.94,0.06,-0.06,0,-0.040,0.144,-0.192,0,4.170,4.620,-2.490,0,13.8060000,0.0270000,-0.0270000
Kepler-711 b,1,Published Confirmed,23.58914398,0.00006647,-0.00006647,0,,,,,,,,,3.410,0.340,-0.630,0,0.304,0.030,-0.056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.08,-0.06,0,0.84,0.06,-0.06,0,-0.040,0.158,-0.176,0,4.370,6.130,-2.680,0,13.6970000,0.0220000,-0.0220000
Kepler-712 b,1,Published Confirmed,21.02247699,0.00004431,-0.00004431,0,,,,,,,,,3.410,0.140,-0.110,0,0.304,0.012,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.02,-0.02,0,0.84,0.03,-0.04,0,-0.030,0.106,-0.105,0,3.310,2.800,-1.610,0,14.3990000,0.0280000,-0.0280000
Kepler-712 c,1,Published Confirmed,226.89047000,0.00109600,-0.00109600,0,,,,,,,,,4.850,0.260,-0.410,0,0.433,0.023,-0.037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.02,-0.02,0,0.84,0.03,-0.04,0,-0.030,0.106,-0.105,0,3.310,2.800,-1.610,0,14.3990000,0.0280000,-0.0280000
Kepler-713 b,1,Published Confirmed,7.41114100,0.00001344,-0.00001344,0,,,,,,,,,2.480,0.500,-0.290,0,0.221,0.045,-0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.20,-0.12,0,0.98,0.11,-0.08,0,-0.030,0.148,-0.181,0,3.800,3.730,-2.100,0,13.8020000,0.0240000,-0.0240000
Kepler-714 b,1,Published Confirmed,8.09888799,0.00000219,-0.00000219,0,,,,,,,,,9.670,2.490,-1.010,0,0.863,0.222,-0.090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.29,-0.12,0,1.09,0.08,-0.07,0,0.040,0.139,-0.157,0,3.550,1.770,-1.810,0,14.1640000,0.0270000,-0.0270000
Kepler-715 b,1,Published Confirmed,10.00652995,0.00001932,-0.00001932,0,,,,,,,,,3.750,0.830,-0.500,0,0.335,0.074,-0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.23,-0.10,0,1.04,0.06,-0.06,0,0.020,0.125,-0.164,0,3.980,2.600,-2.270,0,13.9840000,0.0250000,-0.0250000
Kepler-716 b,1,Published Confirmed,10.37168453,0.00001449,-0.00001449,0,,,,,,,,,2.900,0.350,-0.170,0,0.259,0.031,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.04,-0.04,0,0.83,0.04,-0.04,0,0.000,0.159,-0.167,0,4.570,5.900,-2.790,0,13.6700000,0.0250000,-0.0250000
Kepler-716 c,1,Published Confirmed,3.96999000,,,0,,,,,,,,,1.393,,,0,0.124,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,0,0.83,,,0,,,,,,,,,13.6700000,0.0250000,-0.0250000
Kepler-717 b,1,Published Confirmed,4.40840023,0.00001493,-0.00001493,0,,,,,,,,,2.420,0.250,-0.350,0,0.216,0.022,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.09,-0.06,0,0.88,0.05,-0.05,0,-0.120,0.155,-0.174,0,4.370,5.470,-2.720,0,14.4300000,0.0340000,-0.0340000
Kepler-718 b,1,Published Confirmed,2.05234990,0.00000015,-0.00000015,0,,,,,,,,,16.560,6.970,-3.120,0,1.477,0.622,-0.278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,0.55,-0.24,0,1.18,0.23,-0.14,0,0.060,0.135,-0.135,0,2.570,1.840,-0.876,0,14.0050000,0.0320000,-0.0320000
Kepler-719 b,1,Published Confirmed,5.00731778,0.00000125,-0.00000125,0,,,,,,,,,8.520,1.830,-0.900,0,0.760,0.163,-0.080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.21,-0.10,0,0.99,0.08,-0.07,0,-0.020,0.135,-0.176,0,3.980,3.540,-2.230,0,14.5720000,0.0320000,-0.0320000
Kepler-720 b,1,Published Confirmed,4.70832654,0.00000073,-0.00000073,0,,,,,,,,,8.410,1.610,-0.800,0,0.750,0.144,-0.071,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.18,-0.09,0,0.95,0.11,-0.07,0,0.000,0.144,-0.177,0,3.630,3.800,-1.940,0,13.7850000,0.0290000,-0.0290000
Kepler-721 b,1,Published Confirmed,5.39202539,0.00000677,-0.00000677,0,,,,,,,,,2.640,0.140,-0.140,0,0.236,0.012,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0,-0.010,0.156,-0.155,0,4.900,5.870,-2.980,0,14.1870000,0.0260000,-0.0260000
Kepler-722 b,1,Published Confirmed,4.09357325,0.00000810,-0.00000810,0,,,,,,,,,2.630,0.710,-0.290,0,0.235,0.063,-0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,0.020,0.139,-0.171,0,4.370,2.750,-2.520,0,14.2610000,0.0220000,-0.0220000
Kepler-722 c,1,Published Confirmed,105.14474900,0.00167500,-0.00167500,0,,,,,,,,,2.820,0.560,-0.330,0,0.252,0.050,-0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,0.020,0.139,-0.171,0,4.370,2.750,-2.520,0,14.2610000,0.0220000,-0.0220000
Kepler-723 b,1,Published Confirmed,4.08227507,0.00000023,-0.00000023,0,,,,,,,,,12.190,1.580,-0.790,0,1.088,0.141,-0.070,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.12,-0.06,0,0.92,0.04,-0.05,0,0.000,0.136,-0.178,0,4.570,5.700,-2.870,0,13.9490000,0.0260000,-0.0260000
Kepler-724 b,1,Published Confirmed,3.31494634,0.00000172,-0.00000172,0,,,,,,,,,3.290,0.400,-0.230,0,0.294,0.036,-0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.10,-0.06,0,0.90,0.06,-0.05,0,-0.020,0.136,-0.174,0,4.370,6.060,-2.670,0,13.8730000,0.0250000,-0.0250000
Kepler-725 b,1,Published Confirmed,39.64317811,0.00001110,-0.00001110,0,,,,,,,,,10.630,0.850,-0.590,0,0.948,0.076,-0.053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.07,-0.05,0,0.88,0.04,-0.04,0,-0.010,0.143,-0.166,0,4.370,6.030,-2.720,0,13.6850000,0.0270000,-0.0270000
Kepler-726 b,1,Published Confirmed,21.80451088,0.00004512,-0.00004512,0,,,,,,,,,3.260,0.320,-0.350,0,0.291,0.029,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.08,-0.07,0,0.88,0.05,-0.05,0,-0.090,0.157,-0.170,0,4.470,5.720,-2.780,0,13.8100000,0.0280000,-0.0280000
Kepler-727 b,1,Published Confirmed,5.15448442,0.00000858,-0.00000858,0,,,,,,,,,2.530,0.350,-0.310,0,0.226,0.031,-0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.10,-0.06,0,0.89,0.05,-0.06,0,-0.010,0.146,-0.188,0,4.790,6.200,-3.020,0,13.9870000,0.0230000,-0.0230000
Kepler-728 b,1,Published Confirmed,5.74347727,0.00000717,-0.00000717,0,,,,,,,,,3.340,0.450,-0.260,0,0.298,0.040,-0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.12,-0.07,0,0.95,0.06,-0.06,0,-0.030,0.143,-0.186,0,4.070,3.960,-2.370,0,14.3840000,0.0380000,-0.0380000
Kepler-729 b,1,Published Confirmed,3.16635371,0.00000242,-0.00000242,0,,,,,,,,,3.580,0.420,-0.250,0,0.319,0.037,-0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.11,-0.06,0,0.94,0.04,-0.06,0,-0.050,0.137,-0.195,0,4.270,4.900,-2.590,0,14.4710000,0.0320000,-0.0320000
Kepler-730 b,1,Published Confirmed,6.49168281,,,0,0.069400,0.001600,-0.001200,0,,,,,12.330,0.527,-0.560,0,1.100,0.047,-0.050,0,,,,,,,,,,,,,,,,,,,,,,1219,21,-22,0,0.5610,0.0380,-0.0500,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,0.210,0.014,-0.014,0,9.500,2.500,-2.700,0,14.4710000,0.0350000,-0.0350000
Kepler-730 c,1,Published Confirmed,2.85188338,,,0,0.039970,0.000890,-0.000690,0,,,,,1.569,0.135,-0.135,0,0.140,0.012,-0.012,0,,,,,,,,,,,,,,,,,,,,,,1607,27,-29,0,0.6590,0.0790,-0.1100,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,0.210,0.014,-0.014,0,9.500,2.500,-2.700,0,14.4710000,0.0350000,-0.0350000
Kepler-731 b,1,Published Confirmed,3.85560355,0.00000029,-0.00000029,0,,,,,,,,,13.880,3.180,-1.520,0,1.238,0.284,-0.136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.24,-0.12,0,1.03,0.09,-0.06,0,0.040,0.132,-0.154,0,3.800,3.080,-2.050,0,14.1260000,0.0280000,-0.0280000
Kepler-732 b,1,Published Confirmed,9.46781405,0.00000618,-0.00000618,0,,,,,,,,,2.180,0.120,-0.160,0,0.194,0.011,-0.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,-0.010,0.086,-0.086,0,4.470,5.440,-2.700,0,12.5960000,0.0250000,-0.0250000
Kepler-732 c,1,Published Confirmed,0.89304124,0.00000046,-0.00000046,0,,,,,,,,,1.270,0.070,-0.100,0,0.113,0.006,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,-0.010,0.086,-0.086,0,4.470,5.440,-2.700,0,12.5960000,0.0250000,-0.0250000
Kepler-733 b,1,Published Confirmed,20.83424726,0.00005682,-0.00005682,0,,,,,,,,,2.820,0.460,-0.190,0,0.252,0.041,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.08,-0.05,0,0.90,0.04,-0.05,0,0.010,0.140,-0.160,0,4.270,6.040,-2.600,0,14.1410000,0.0320000,-0.0320000
Kepler-734 b,1,Published Confirmed,6.10485286,0.00000289,-0.00000289,0,,,,,,,,,3.560,0.140,-0.130,0,0.318,0.012,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.03,-0.03,0,0.85,0.03,-0.04,0,-0.170,0.110,-0.110,0,2.340,2.080,-1.030,0,13.1070000,0.0230000,-0.0230000
Kepler-735 b,1,Published Confirmed,11.51516988,0.00001516,-0.00001516,0,,,,,,,,,2.950,0.160,-0.120,0,0.263,0.014,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.04,-0.03,0,0.85,0.03,-0.04,0,0.070,0.144,-0.153,0,4.370,6.100,-2.570,0,13.9400000,0.0250000,-0.0250000
Kepler-736 b,1,Published Confirmed,3.60147201,0.00000543,-0.00000543,0,,,,,,,,,2.930,0.170,-0.530,0,0.261,0.015,-0.047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.05,-0.04,0,0.86,0.04,-0.05,0,0.030,0.174,-0.184,0,4.270,5.830,-2.560,0,14.3850000,0.0290000,-0.0290000
Kepler-737 b,1,Published Confirmed,28.59915399,0.00005673,-0.00005673,0,,,,,,,,,1.960,0.110,-0.110,0,0.175,0.010,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.03,-0.02,0,0.51,0.03,-0.03,0,-0.240,0.087,-0.081,0,3.890,5.680,-2.200,0,12.9100000,0.0230000,-0.0230000
Kepler-738 b,1,Published Confirmed,24.58721573,0.00008802,-0.00008802,0,,,,,,,,,2.500,0.200,-0.170,0,0.223,0.018,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,-0.090,0.146,-0.172,0,4.570,6.050,-2.920,0,14.3110000,0.0240000,-0.0240000
Kepler-739 b,1,Published Confirmed,12.53248465,0.00002295,-0.00002295,0,,,,,,,,,3.320,0.490,-0.290,0,0.296,0.044,-0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.11,-0.07,0,0.93,0.05,-0.06,0,-0.080,0.159,-0.190,0,4.270,5.110,-2.600,0,14.2650000,0.0290000,-0.0290000
Kepler-74 b,1,Published Confirmed,7.34071100,0.00000600,-0.00000600,0,0.078100,0.000700,-0.000700,0,200.22000,38.14000,-38.14000,0,10.760,0.220,-0.220,0,0.960,0.020,-0.020,0,200.22000,38.14000,-38.14000,0,0.63000,0.12000,-0.12000,0,Mass,0.88000,0.18000,-0.18000,0,0.000000,,,0,,,,,1078,19,-19,0,0.6850,0.0110,-0.0110,0,1.12,0.04,-0.04,0,1.18,0.04,-0.04,0,0.420,0.110,-0.110,0,0.800,0.900,-0.500,0,13.3060000,0.0240000,-0.0240000
Kepler-740 b,1,Published Confirmed,3.58410122,0.00000199,-0.00000199,0,,,,,,,,,4.570,0.530,-0.270,0,0.408,0.047,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.10,-0.05,0,0.91,0.04,-0.04,0,0.030,0.135,-0.163,0,4.790,6.590,-3.010,0,14.6130000,0.0310000,-0.0310000
Kepler-741 b,1,Published Confirmed,7.03902374,0.00001488,-0.00001488,0,,,,,,,,,2.970,1.010,-0.350,0,0.265,0.090,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.42,-0.15,0,1.16,0.13,-0.08,0,0.070,0.137,-0.135,0,3.160,1.060,-1.400,0,13.9900000,0.0270000,-0.0270000
Kepler-742 b,1,Published Confirmed,8.36086824,0.00000631,-0.00000631,0,,,,,,,,,3.240,0.110,-0.170,0,0.289,0.010,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.02,-0.03,0,0.76,0.03,-0.04,0,0.070,0.157,-0.183,0,2.570,5.580,-1.100,0,13.4960000,0.0230000,-0.0230000
Kepler-743 b,1,Published Confirmed,3.17926292,0.00000252,-0.00000252,0,,,,,,,,,1.210,0.030,-0.050,0,0.108,0.003,-0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.02,-0.02,0,0.94,0.03,-0.03,0,0.010,0.093,-0.095,0,1.860,1.150,-0.594,0,11.2340000,0.0210000,-0.0210000
Kepler-744 b,1,Published Confirmed,12.06222443,0.00002649,-0.00002649,0,,,,,,,,,1.620,0.120,-0.090,0,0.145,0.011,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.06,-0.05,0,0.94,0.04,-0.04,0,0.000,0.103,-0.106,0,5.130,3.600,-2.910,0,12.3540000,0.0220000,-0.0220000
Kepler-745 b,1,Published Confirmed,9.93143556,0.00005945,-0.00005945,0,,,,,,,,,2.160,0.580,-0.220,0,0.193,0.052,-0.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.28,-0.10,0,1.04,0.07,-0.07,0,0.060,0.132,-0.158,0,4.070,2.720,-2.300,0,13.9980000,0.0270000,-0.0270000
Kepler-746 b,1,Published Confirmed,3.48159251,0.00001115,-0.00001115,0,,,,,,,,,1.110,0.130,-0.090,0,0.099,0.012,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.10,-0.07,0,0.91,0.04,-0.03,0,0.090,0.096,-0.093,0,8.710,4.140,-5.820,0,12.3070000,0.0220000,-0.0220000
Kepler-747 b,1,Published Confirmed,35.61760587,0.00005345,-0.00005345,0,,,,,,,,,5.270,0.290,-0.280,0,0.470,0.026,-0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.04,-0.04,0,0.82,0.04,-0.05,0,-0.030,0.166,-0.168,0,4.790,6.380,-2.910,0,14.2410000,0.0320000,-0.0320000
